ObID,HRI,HRL,LRI,LRL,Internals,Leaves,Height,Vertices,Size,Duration,RatioIL,MeanBar,StdBar,Beta1,Beta2,
472,5,0,0,8,5,8,4,13,12,176.0,0.625,2.25,1.4375,1.1666666666666665,3.375,
1104,1,1,0,1,1,2,1,3,2,32.0,0.5,1.0,0.0,0.0,1.0,
816,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
702,9,8,0,13,9,21,5,30,29,280.0,0.42857142857142855,2.0952380952380953,1.324263038548753,1.4023809523809525,9.15625,
800,1,4,0,1,1,5,1,6,5,143.0,0.2,1.0,0.0,0.0,2.5,
925,6,1,0,6,6,7,3,13,12,130.0,0.8571428571428571,2.5714285714285716,0.24489795918367344,1.15,3.0,
732,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
1057,4,2,0,3,4,5,4,9,8,92.0,0.8,2.8,0.96,0.9166666666666665,1.875,
451,0,0,1,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
791,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
445,1,0,0,2,1,2,1,3,2,14.0,0.5,1.0,0.0,0.0,1.0,
931,2,1,0,3,2,4,2,6,5,36.0,0.5,1.25,0.1875,0.5,2.0,
490,1,2,0,2,1,4,1,5,4,39.0,0.25,1.0,0.0,0.0,2.0,
1251,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
794,1,0,0,2,1,2,1,3,2,72.0,0.5,1.0,0.0,0.0,1.0,
73,7,4,1,11,8,15,7,23,22,186.0,0.5333333333333333,4.666666666666667,4.088888888888889,1.2928571428571427,3.21875,
665,7,3,0,8,7,11,4,18,17,413.0,0.6363636363636364,2.1818181818181817,1.421487603305785,1.15,4.625,
42,0,1,1,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
654,12,6,2,11,14,17,7,31,30,471.0,0.8235294117647058,4.0588235294117645,3.2318339100346014,1.5175324675324675,4.8515625,
347,3,0,0,2,3,2,3,5,4,28.0,1.5,3.0,0.0,1.5,0.75,
753,0,0,1,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
824,2,1,0,0,2,1,2,3,2,15.0,2.0,2.0,0.0,1.0,0.5,
645,1,0,1,1,2,1,2,3,2,8.0,2.0,2.0,0.0,1.0,0.5,
581,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
675,1,2,0,1,1,3,1,4,3,39.0,0.3333333333333333,1.0,0.0,0.0,1.5,
1026,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
783,0,0,1,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
749,1,1,1,0,2,1,2,3,2,69.0,2.0,2.0,0.0,1.0,0.5,
1213,4,3,0,1,4,4,3,8,7,180.0,1.0,1.75,0.6875,0.8333333333333333,1.875,
863,8,4,1,7,9,11,6,20,19,419.0,0.8181818181818182,4.545454545454546,1.520661157024793,1.5999999999999999,2.40625,
56,6,5,1,6,7,11,4,18,17,102.0,0.6363636363636364,3.0,0.36363636363636365,1.4833333333333332,4.125,
884,2,1,0,2,2,3,2,5,4,71.0,0.6666666666666666,1.3333333333333333,0.2222222222222222,0.5,1.5,
681,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
808,2,2,0,3,2,5,2,7,6,219.0,0.4,1.4,0.24,0.5,2.5,
267,2,0,0,2,2,2,2,4,3,60.0,1.0,2.0,0.0,1.0,1.0,
