ObID,HRI,HRL,LRI,LRL,Internals,Leaves,Height,Vertices,Size,Duration,RatioIL,MeanBar,StdBar,Beta1,Beta2,
687,2,1,0,0,2,1,2,3,2,22.0,2.0,2.0,0.0,1.0,0.5,
382,1,2,0,0,1,2,1,3,2,26.0,0.5,1.0,0.0,0.0,1.0,
698,5,5,0,1,5,6,4,11,10,204.0,0.8333333333333334,2.5,1.25,1.1666666666666665,2.5,
151,2,1,0,1,2,2,2,4,3,22.0,1.0,1.5,0.25,0.5,1.0,
42,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
449,2,1,0,1,2,2,2,4,3,110.0,1.0,1.5,0.25,0.5,1.0,
612,5,5,0,2,5,7,4,12,11,142.0,0.7142857142857143,3.5714285714285716,0.24489795918367344,1.1666666666666665,2.125,
140,2,1,0,0,2,1,2,3,2,10.0,2.0,2.0,0.0,1.0,0.5,
730,2,2,0,3,2,5,2,7,6,200.0,0.4,1.2,0.16,0.5,2.5,
194,3,3,0,1,3,4,2,7,6,118.0,0.75,1.75,0.1875,0.6666666666666666,2.0,
278,8,6,0,1,8,7,7,15,14,543.0,1.1428571428571428,4.285714285714286,4.4897959183673475,1.4000000000000001,1.921875,
790,1,2,0,1,1,3,1,4,3,24.0,0.3333333333333333,1.0,0.0,0.0,1.5,
828,4,3,0,1,4,4,3,8,7,202.0,1.0,1.75,0.6875,0.8333333333333333,1.875,
714,1,2,0,1,1,3,1,4,3,152.0,0.3333333333333333,1.0,0.0,0.0,1.5,
628,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
366,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
242,1,3,0,0,1,3,1,4,3,36.0,0.3333333333333333,1.0,0.0,0.0,1.5,
305,1,2,0,0,1,2,1,3,2,71.0,0.5,1.0,0.0,0.0,1.0,
609,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
265,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
765,1,1,0,1,1,2,1,3,2,92.0,0.5,1.0,0.0,0.0,1.0,
616,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
767,3,0,0,1,3,1,3,4,3,23.0,3.0,3.0,0.0,1.5,0.375,
495,3,0,0,2,3,2,2,5,4,68.0,1.5,2.0,0.0,0.6666666666666666,1.0,
377,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
903,2,1,0,0,2,1,2,3,2,35.0,2.0,2.0,0.0,1.0,0.5,
