ObID,HRI,HRL,LRI,LRL,Internals,Leaves,Height,Vertices,Size,Duration,RatioIL,MeanBar,StdBar,Beta1,Beta2,
1291,1,2,0,0,1,2,1,3,2,16.0,0.5,1.0,0.0,0.0,1.0,
299,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
1245,3,1,0,0,3,1,3,4,3,55.0,3.0,3.0,0.0,1.5,0.375,
1651,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
1137,2,1,0,0,2,1,2,3,2,31.0,2.0,2.0,0.0,1.0,0.5,
231,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
849,11,6,0,2,11,8,8,19,18,299.0,1.375,5.75,1.4375,1.5785714285714283,0.9921875,
203,7,8,0,3,7,11,4,18,17,153.0,0.6363636363636364,2.4545454545454546,0.793388429752066,1.4333333333333333,4.75,
1540,4,7,0,1,4,8,4,12,11,302.0,0.5,2.375,0.984375,0.9166666666666666,3.5,
1128,1,0,0,2,1,2,1,3,2,14.0,0.5,1.0,0.0,0.0,1.0,
1167,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
1559,1,2,0,0,1,2,1,3,2,14.0,0.5,1.0,0.0,0.0,1.0,
166,1,3,1,0,2,3,2,5,4,69.0,0.6666666666666666,1.3333333333333333,0.2222222222222222,0.5,1.5,
409,1,1,0,1,1,2,1,3,2,1.0,0.5,1.0,0.0,0.0,1.0,
433,2,4,0,2,2,6,2,8,7,350.0,0.3333333333333333,1.1666666666666667,0.13888888888888887,0.5,3.0,
528,1,2,0,0,1,2,1,3,2,2.0,0.5,1.0,0.0,0.0,1.0,
1263,1,2,0,1,1,3,1,4,3,129.0,0.3333333333333333,1.0,0.0,0.0,1.5,
1476,2,3,0,0,2,3,2,5,4,133.0,0.6666666666666666,1.3333333333333333,0.2222222222222222,0.5,1.5,
244,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
555,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
1240,1,2,0,0,1,2,1,3,2,38.0,0.5,1.0,0.0,0.0,1.0,
435,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
1331,3,3,0,0,3,3,3,6,5,120.0,1.0,2.3333333333333335,0.22222222222222224,1.0,1.375,
286,2,2,0,0,2,2,2,4,3,153.0,1.0,1.5,0.25,0.5,1.0,
832,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
305,2,1,0,1,2,2,2,4,3,52.0,1.0,1.5,0.25,0.5,1.0,
990,3,5,0,4,3,9,3,12,11,272.0,0.3333333333333333,1.3333333333333333,0.4444444444444444,0.8333333333333333,4.375,
192,0,0,1,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
1350,15,16,0,0,15,16,7,31,30,459.0,0.9375,3.3125,2.83984375,1.7206349206349207,5.4609375,
1677,0,1,1,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
1292,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
1391,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
586,3,2,0,0,3,2,3,5,4,81.0,1.5,2.5,0.25,1.0,0.875,
1305,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
1469,4,7,0,2,4,9,4,13,12,374.0,0.4444444444444444,2.4444444444444446,2.0246913580246915,0.9166666666666666,3.5,
157,1,3,1,0,2,3,2,5,4,105.0,0.6666666666666666,1.3333333333333333,0.2222222222222222,0.5,1.5,
415,2,1,0,0,2,1,2,3,2,27.0,2.0,2.0,0.0,1.0,0.5,
1548,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
624,2,3,0,0,2,3,2,5,4,281.0,0.6666666666666666,1.6666666666666667,0.2222222222222222,0.5,1.5,
1254,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
563,1,1,1,1,2,2,2,4,3,6.0,1.0,2.0,0.0,1.0,1.0,
1130,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
1367,1,2,0,0,1,2,1,3,2,41.0,0.5,1.0,0.0,0.0,1.0,
105,0,1,1,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
959,2,1,0,0,2,1,2,3,2,30.0,2.0,2.0,0.0,1.0,0.5,
428,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
1221,1,3,0,0,1,3,1,4,3,71.0,0.3333333333333333,1.0,0.0,0.0,1.5,
1577,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
972,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
200,1,1,1,0,2,1,2,3,2,16.0,2.0,2.0,0.0,1.0,0.5,
764,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
1187,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
852,6,2,0,3,6,5,6,11,10,163.0,1.2,3.4,2.6399999999999997,1.0666666666666667,1.59375,
740,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
154,1,1,1,1,2,2,2,4,3,64.0,1.0,1.5,0.25,0.5,1.0,
728,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
1255,1,2,0,0,1,2,1,3,2,29.0,0.5,1.0,0.0,0.0,1.0,
606,6,3,0,1,6,4,5,10,9,98.0,1.5,3.5,2.75,1.2333333333333332,1.1875,
1422,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
332,0,2,1,0,1,2,1,3,2,42.0,0.5,1.0,0.0,0.0,1.0,
32,1,1,1,0,2,1,2,3,2,84.0,2.0,2.0,0.0,1.0,0.5,
174,7,6,1,2,8,8,6,16,15,209.0,1.0,4.5,1.5,1.6833333333333331,1.75,
323,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
649,7,3,1,4,8,7,7,15,14,309.0,1.1428571428571428,4.142857142857143,2.979591836734694,1.3261904761904761,1.7421875,
1446,2,2,0,1,2,3,2,5,4,67.0,0.6666666666666666,1.3333333333333333,0.2222222222222222,0.5,1.5,
115,1,3,1,1,2,4,2,6,5,88.0,0.5,1.25,0.1875,0.5,2.0,
23,4,8,1,0,5,8,4,13,12,205.0,0.625,2.125,1.109375,0.9833333333333334,3.5,
944,3,7,0,0,3,7,3,10,9,327.0,0.42857142857142855,2.142857142857143,0.12244897959183675,1.0,3.375,
171,0,2,1,0,1,2,1,3,2,55.0,0.5,1.0,0.0,0.0,1.0,
