ObID,HRI,HRL,LRI,LRL,Internals,Leaves,Height,Vertices,Size,Duration,RatioIL,MeanBar,StdBar,Beta1,Beta2,
671,1,3,0,0,1,3,1,4,3,82.0,0.3333333333333333,1.0,0.0,0.0,1.5,
1149,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
1071,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
42,5,1,3,8,8,9,5,17,16,247.0,0.8888888888888888,2.5555555555555554,2.0246913580246915,1.2357142857142858,3.6875,
480,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
385,2,0,1,2,3,2,3,5,4,58.0,1.5,2.0,1.0,0.8333333333333333,0.875,
1192,1,0,0,3,1,3,1,4,3,76.0,0.3333333333333333,1.0,0.0,0.0,1.5,
813,3,1,0,2,3,3,2,6,5,82.0,1.0,2.0,0.0,0.6666666666666666,1.5,
1380,1,0,0,2,1,2,1,3,2,65.0,0.5,1.0,0.0,0.0,1.0,
519,1,3,0,2,1,5,1,6,5,39.0,0.2,1.0,0.0,0.0,2.5,
1261,1,1,0,2,1,3,1,4,3,44.0,0.3333333333333333,1.0,0.0,0.0,1.5,
455,11,7,0,8,11,15,6,26,25,243.0,0.7333333333333333,4.133333333333334,2.9155555555555557,1.5369047619047618,3.75,
323,1,1,0,2,1,3,1,4,3,103.0,0.3333333333333333,1.0,0.0,0.0,1.5,
750,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
441,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
948,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
757,2,0,1,2,3,2,3,5,4,46.0,1.5,2.5,0.25,1.0,0.875,
53,7,4,1,5,8,9,4,17,16,245.0,0.8888888888888888,2.4444444444444446,1.1358024691358024,1.35,3.75,
293,0,0,1,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
551,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
77,17,5,3,33,20,38,7,58,57,460.0,0.5263157894736842,4.131578947368421,2.430055401662051,2.327380952380952,10.140625,
124,16,12,2,17,18,29,6,47,46,509.0,0.6206896551724138,3.413793103448276,1.1391200951248508,2.358730158730159,9.4375,
880,15,6,2,16,17,22,10,39,38,994.0,0.7727272727272727,5.7272727272727275,9.289256198347106,1.867207792207792,4.095703125,
427,2,0,0,5,2,5,2,7,6,83.0,0.4,1.8,0.16,0.5,2.5,
1031,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
1086,0,0,1,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
729,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
303,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
737,1,0,1,2,2,2,2,4,3,58.0,1.0,1.5,0.25,0.5,1.0,
1196,3,1,0,3,3,4,2,7,6,107.0,0.75,1.5,0.25,0.6666666666666666,2.0,
143,2,1,1,3,3,4,3,7,6,39.0,0.75,2.5,0.75,0.8333333333333333,1.625,
696,5,6,1,1,6,7,4,13,12,215.0,0.8571428571428571,2.5714285714285716,0.816326530612245,1.4166666666666665,2.875,
972,2,0,0,1,2,1,2,3,2,77.0,2.0,2.0,0.0,1.0,0.5,
1278,3,1,0,5,3,6,2,9,8,159.0,0.5,1.6666666666666667,0.22222222222222224,0.6666666666666666,3.0,
1076,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
1242,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
267,1,2,1,3,2,5,2,7,6,160.0,0.4,1.8,0.16,0.5,2.5,
967,2,1,0,1,2,2,2,4,3,70.0,1.0,2.0,0.0,1.0,1.0,
951,0,0,1,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
889,1,0,0,2,1,2,1,3,2,5.0,0.5,1.0,0.0,0.0,1.0,
1249,3,1,0,1,3,2,3,5,4,132.0,1.5,2.5,0.25,1.0,0.875,
534,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
848,1,4,0,3,1,7,1,8,7,123.0,0.14285714285714285,1.0,0.0,0.0,3.5,
1323,3,1,0,3,3,4,3,7,6,68.0,0.75,2.0,0.5,0.8333333333333333,1.875,
187,0,1,1,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
1147,3,1,2,6,5,7,4,12,11,283.0,0.7142857142857143,1.5714285714285714,1.102040816326531,0.9833333333333334,3.25,
1363,2,0,0,3,2,3,2,5,4,78.0,0.6666666666666666,1.3333333333333333,0.2222222222222222,0.5,1.5,
980,5,4,0,5,5,9,4,14,13,127.0,0.5555555555555556,2.2222222222222223,0.617283950617284,0.9833333333333332,4.125,
1341,6,3,0,10,6,13,4,19,18,202.0,0.46153846153846156,2.230769230769231,0.6390532544378696,1.2333333333333334,5.875,
221,4,2,1,2,5,4,5,9,8,128.0,1.25,3.0,2.0,1.0333333333333332,1.40625,
220,2,2,0,0,2,2,2,4,3,51.0,1.0,1.5,0.25,0.5,1.0,
195,0,0,1,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
1300,3,1,0,2,3,3,2,6,5,88.0,1.0,2.0,0.0,0.6666666666666666,1.5,
482,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
824,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
1167,7,2,0,7,7,9,4,16,15,269.0,0.7777777777777778,3.0,0.2222222222222222,1.4833333333333332,3.375,
999,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
13,3,1,1,5,4,6,3,10,9,234.0,0.6666666666666666,2.3333333333333335,0.2222222222222222,0.8333333333333333,2.75,
1314,4,0,0,5,4,5,4,9,8,231.0,0.8,3.0,1.6,0.9166666666666665,1.75,
1069,2,1,0,0,2,1,2,3,2,8.0,2.0,2.0,0.0,1.0,0.5,
652,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
627,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
57,8,4,1,9,9,13,5,22,21,134.0,0.6923076923076923,2.8461538461538463,1.207100591715976,1.3547619047619046,4.90625,
166,8,5,1,10,9,15,6,24,23,171.0,0.6,3.1333333333333333,2.2488888888888883,1.4452380952380952,5.3125,
1315,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
1151,1,0,1,1,2,1,2,3,2,310.0,2.0,2.0,0.0,1.0,0.5,
268,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
317,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
1,1,1,2,0,3,1,3,4,3,109.0,3.0,3.0,0.0,1.5,0.375,
40,13,4,1,18,14,22,5,36,35,309.0,0.6363636363636364,3.8636363636363638,1.3904958677685952,2.2547619047619047,6.1875,
1140,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
257,3,1,0,3,3,4,3,7,6,237.0,0.75,2.25,0.6875,0.8333333333333333,1.75,
1293,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
175,3,3,1,0,4,3,3,7,6,77.0,1.3333333333333333,2.3333333333333335,0.22222222222222224,0.8333333333333333,1.375,
113,5,3,1,3,6,6,5,12,11,104.0,1.0,3.0,2.0,1.0333333333333332,2.15625,
1279,2,2,0,1,2,3,2,5,4,79.0,0.6666666666666666,1.3333333333333333,0.2222222222222222,0.5,1.5,
715,10,2,1,7,11,9,7,20,19,375.0,1.2222222222222223,3.4444444444444446,3.5802469135802477,1.1635642135642137,2.8671875,
512,0,1,1,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
581,0,0,1,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
503,1,0,0,2,1,2,1,3,2,15.0,0.5,1.0,0.0,0.0,1.0,
