ObID,HRI,HRL,LRI,LRL,Internals,Leaves,Height,Vertices,Size,Duration,RatioIL,MeanBar,StdBar,Beta1,Beta2,
606,0,0,1,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
141,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
453,3,0,0,4,3,4,3,7,6,68.0,0.75,2.5,0.75,0.8333333333333333,1.625,
618,2,0,0,1,2,1,2,3,2,24.0,2.0,2.0,0.0,1.0,0.5,
306,2,2,0,0,2,2,2,4,3,35.0,1.0,1.5,0.25,0.5,1.0,
294,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
662,0,0,1,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
650,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
372,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
461,3,1,0,1,3,2,3,5,4,68.0,1.5,3.0,0.0,1.5,0.75,
326,4,2,0,1,4,3,4,7,6,111.0,1.3333333333333333,3.6666666666666665,0.22222222222222224,1.3333333333333333,0.875,
671,3,4,0,4,3,8,2,11,10,155.0,0.375,1.625,0.234375,0.6666666666666666,4.0,
10,1,2,0,1,1,3,1,4,3,8.0,0.3333333333333333,1.0,0.0,0.0,1.5,
352,0,0,2,1,2,1,2,3,2,174.0,2.0,2.0,0.0,1.0,0.5,
467,2,3,2,2,4,5,4,9,8,63.0,0.8,2.4,1.4400000000000002,0.9166666666666666,2.0,
24,2,0,0,3,2,3,2,5,4,83.0,0.6666666666666666,1.3333333333333333,0.2222222222222222,0.5,1.5,
52,2,0,0,3,2,3,2,5,4,126.0,0.6666666666666666,1.6666666666666667,0.2222222222222222,0.5,1.5,
102,2,1,1,1,3,2,3,5,4,39.0,1.5,2.5,0.25,1.0,0.875,
666,1,0,1,3,2,3,2,5,4,160.0,0.6666666666666666,1.3333333333333333,0.2222222222222222,0.5,1.5,
110,1,1,0,1,1,2,1,3,2,56.0,0.5,1.0,0.0,0.0,1.0,
371,6,2,0,10,6,12,4,18,17,456.0,0.5,2.0833333333333335,1.5763888888888886,1.1833333333333333,5.125,
569,1,1,0,4,1,5,1,6,5,48.0,0.2,1.0,0.0,0.0,2.5,
557,2,3,0,2,2,5,2,7,6,79.0,0.4,1.4,0.24,0.5,2.5,
3,1,5,2,3,3,8,3,11,10,261.0,0.375,1.25,0.4375,0.8333333333333333,3.875,
614,1,0,0,2,1,2,1,3,2,5.0,0.5,1.0,0.0,0.0,1.0,
288,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
168,2,0,0,2,2,2,2,4,3,115.0,1.0,1.5,0.25,0.5,1.0,
421,1,1,0,1,1,2,1,3,2,12.0,0.5,1.0,0.0,0.0,1.0,
263,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
391,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
280,2,0,0,1,2,1,2,3,2,35.0,2.0,2.0,0.0,1.0,0.5,
356,0,0,1,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
601,2,1,0,0,2,1,2,3,2,25.0,2.0,2.0,0.0,1.0,0.5,
246,2,1,0,0,2,1,2,3,2,12.0,2.0,2.0,0.0,1.0,0.5,
